Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
402,0,1.0372,-1.1826,1.03335,-1.18271,0,0,0,
403,0,1.03786,-1.18275,1.03399,-1.1827,0,0,0,
404,0,1.04286,-1.18344,1.03496,-1.18276,0,0,0,
405,0,1.04298,-1.18364,1.03617,-1.18288,0,0,0,
406,0,1.04286,-1.18378,1.0372,-1.18301,0,0,0,
407,0,1.04304,-1.18404,1.03808,-1.18315,0,0,0,
408,0,1.04318,-1.18419,1.03885,-1.18329,0,0,0,
409,0,1.04327,-1.18388,1.03951,-1.18341,0,0,0,
410,0,1.04335,-1.18394,1.04009,-1.18348,0,0,0,
411,0,1.04347,-1.18404,1.0406,-1.18356,0,0,0,
412,0,1.04121,-1.18545,1.04086,-1.18374,0,0,0,
413,0,1.04143,-1.18535,1.04093,-1.18399,0,0,0,
414,0,1.0419,-1.18528,1.04104,-1.1842,0,0,0,
415,0,1.04204,-1.18518,1.04118,-1.18435,0,0,0,
